user_id,from_loc,to_loc
720730343.0,"New Bern, NC","Mesa, AZ"
2491248032.0,"Johns Creek, GA","Los Angeles, CA"
2286778789.0,"Germantown, MD","Virginia Beach, VA"
1097351082.0,"Newport News, VA","Arlington, VA"
3027359495.0,"Miami, FL","Brighton, NY"
696073979.0,"Sugar Land, TX","San Antonio, TX"
1224624659.0,"Downey, CA","Scottsdale, AZ"
1826117504.0,"Indianapolis, IN","Gary, IN"
3906404987.0,"Placentia, CA","Orlando, FL"
1130822545.0,"Orlando, FL","Akron, OH"
4945766285.0,"Milwaukee, WI","Sun Prairie, WI"
753604740.0,"Juneau, AK","Seattle, WA"
4806158805.0,"Twentynine Palms, CA","Jacksonville, NC"
1080805980.0,"Tucson, AZ","Flagstaff, AZ"
3537271228.0,"Poughkeepsie, NY","New York, NY"
4204517746.0,"Oklahoma City, OK","Whittier, CA"
5119095426.0,"Riverside, CA","Berkeley, CA"
2089411779.0,"Tampa, FL","Richardson, TX"
2765151570.0,"New York, NY","Miami, FL"
1489840004.0,"Irvine, CA","Palo Alto, CA"
5084227453.0,"Bellaire, TX","Bothell, WA"
4589832151.0,"Ontario, CA","Gainesville, FL"
4050442828.0,"Boston, MA","Hartford, CT"
756349472.0,"Las Vegas, NV","Beavercreek, OH"
3375058955.0,"Orlando, FL","Houston, TX"
1003290378.0,"Norwalk, CT","Palo Alto, CA"
1030998403.0,"Portland, OR","Eugene, OR"
643690453.0,"New York, NY","Wenatchee, WA"
1228108064.0,"San Francisco, CA","Tacoma, WA"
1179087522.0,"Orlando, FL","Greenacres, FL"
3887189486.0,"Charleston, SC","Orlando, FL"
3651991938.0,"Newport News, VA","Honolulu, HI"
2244897049.0,"West Palm Beach, FL","Miami Beach, FL"
5043662602.0,"Harrisonburg, VA","Chesapeake, VA"
1213746434.0,"Hartford, CT","Stamford, CT"
1092752734.0,"Los Angeles, CA","Lexington, MA"
438324453.0,"New York, NY","Allentown, PA"
3897879064.0,"Columbus, OH","Norristown, PA"
1267362661.0,"Doral, FL","Elmira, NY"
1302769863.0,"Mechanicsville, VA","Fort Lauderdale, FL"
2875467336.0,"Harrisburg, PA","Baltimore, MD"
1782872491.0,"Dayton, OH","Arlington Heights, IL"
2104039729.0,"San Diego, CA","Elk Grove, CA"
4949480189.0,"Irvine, CA","Reno, NV"
800667837.0,"University Park, TX","Galveston, TX"
1873387332.0,"Indianapolis, IN","Tacoma, WA"
4004620332.0,"Gainesville, FL","Alafaya, FL"
1162855971.0,"Clearwater, FL","Longmont, CO"
1549178431.0,"Springfield, VA","Charlottesville, VA"
4220926718.0,"Sterling Heights, MI","Alafaya, FL"
1485130.0,"Honolulu, HI","Wooster, OH"
4724627264.0,"San Francisco, CA","Sacramento, CA"
1028756234.0,"Aiken, SC","Glen Burnie, MD"
720972839.0,"Orlando, FL","Noblesville, IN"
4797308352.0,"Chicago, IL","Orlando, FL"
653688633.0,"Herndon, VA","Charlottesville, VA"
1002605501.0,"Sherwood, OR","Santa Cruz, CA"
3689013921.0,"Chattanooga, TN","Knoxville, TN"
4363971711.0,"Dayton, OH","Willoughby, OH"
1111764749.0,"Midland, TX","Santa Monica, CA"
1756479327.0,"Texas City, TX","Santa Fe, NM"
2783903574.0,"Corona, CA","San Francisco, CA"
3820637045.0,"Toledo, OH","Cleveland, OH"
761024436.0,"Lincoln, NE","Houston, TX"
1049130823.0,"Baltimore, MD","Rio Rancho, NM"
4440837631.0,"San Diego, CA","Ontario, CA"
4028958284.0,"Austin, TX","Portland, OR"
2144077554.0,"Galveston, TX","New Haven, CT"
2615745877.0,"Santa Paula, CA","Greenville, SC"
3793572893.0,"Salt Lake City, UT","Santa Monica, CA"
840052133.0,"Santa Ana, CA","San Jose, CA"
3836727371.0,"Lima, OH","Bangor, ME"
3906904399.0,"Santa Clara, CA","Seattle, WA"
3389458600.0,"Rochester Hills, MI","Alsip, IL"
2303453517.0,"Oakland, CA","Portland, OR"
4557419724.0,"Panama City, FL","Savannah, GA"
723807074.0,"Palatine, IL","San Jose, CA"
4465020000.0,"Corvallis, OR","Beaverton, OR"
4060109638.0,"Everett, WA","Newton, MA"
4174718605.0,"Shreveport, LA","Monroe, LA"
3819562961.0,"Cheyenne, WY","Coppell, TX"
3957166000.0,"Chicago, IL","Philadelphia, PA"
1611876580.0,"Chicago, IL","Los Angeles, CA"
1930922603.0,"Urbana, IL","Chicago, IL"
12451640.0,"Sarasota, FL","Santa Monica, CA"
1874588010.0,"Lawrence, KS","Austin, TX"
3183347115.0,"Santa Barbara, CA","San Jose, CA"
536178701.0,"New York, NY","Long Beach, CA"
3167478723.0,"Oakland, CA","Honolulu, HI"
3614348119.0,"Cumberland, MD","Salisbury, NC"
754270033.0,"Durham, NC","Seattle, WA"
697261879.0,"Amarillo, TX","Richardson, TX"
1908177979.0,"South Lake Tahoe, CA","Medford, OR"
3906810696.0,"Missouri City, TX","Fort Walton Beach, FL"
738257912.0,"Los Angeles, CA","San Mateo, CA"
859732362.0,"San Francisco, CA","Valdosta, GA"
988104908.0,"Redwood City, CA","Ann Arbor, MI"
733365403.0,"Alexandria, VA","Indianapolis, IN"
3525717438.0,"Atlanta, GA","Miami, FL"
4870690400.0,"Woonsocket, RI","Las Vegas, NV"
1093252374.0,"Santa Monica, CA","New York, NY"
3068358546.0,"Austin, TX","Portland, OR"
1693355556.0,"Dallas, TX","New Orleans, LA"
3823327083.0,"Arlington, VA","Richmond, VA"
1423436266.0,"Thousand Oaks, CA","Bend, OR"
3383963626.0,"Navarre, FL","Las Vegas, NV"
1566788673.0,"Matthews, NC","Marietta, GA"
1988377068.0,"Houston, TX","Biloxi, MS"
3104137459.0,"Pompano Beach, FL","Hermiston, OR"
3426190768.0,"Haslett, MI","Detroit, MI"
3923368774.0,"Dearborn Heights, MI","Austin, TX"
3419188150.0,"Las Vegas, NV","Riverside, CA"
4484704367.0,"San Diego, CA","San Francisco, CA"
732799157.0,"Sacramento, CA","Anaheim, CA"
3894006708.0,"Corona, CA","San Francisco, CA"
1194311826.0,"Boston, MA","Fairfax, VA"
1907497466.0,"Los Angeles, CA","Lubbock, TX"
1077436685.0,"Boulder, CO","Fort Pierce, FL"
1669618280.0,"Dallas, TX","Miami, FL"
4164029517.0,"Midland, TX","McAllen, TX"
1918220766.0,"Houston, TX","McAllen, TX"
3990809086.0,"Santa Barbara, CA","Vallejo, CA"
1058653883.0,"Chesapeake, VA","Raleigh, NC"
4494517908.0,"Northfield, MN","New York, NY"
326332365.0,"Lawton, OK","Tulsa, OK"
4546873033.0,"Des Moines, IA","Sioux City, IA"
1590572756.0,"Cincinnati, OH","Southfield, MI"
3335307270.0,"Victoria, TX","Midland, TX"
4106752072.0,"Ontario, CA","Moorpark, CA"
3160757273.0,"Norfolk, VA","Philadelphia, PA"
1014980284.0,"Edmond, OK","Jenks, OK"
1050062005.0,"Orlando, FL","Waterbury, CT"
756435052.0,"Smyrna, GA","Charlotte, NC"
3834161367.0,"Fitchburg, WI","Kansas City, MO"
2186697251.0,"Hayward, CA","Winchester, MA"
4553307344.0,"Lawrenceville, GA","Jacksonville, FL"
1024935192.0,"Fort Lauderdale, FL","Spokane, WA"
1053950695.0,"Oakland, CA","Pomona, CA"
621939606.0,"Scottsdale, AZ","Ashland, OR"
1896248829.0,"Franklin, TN","Tarpon Springs, FL"
750372368.0,"San Francisco, CA","Los Angeles, CA"
1753065506.0,"New York, NY","Cambridge, MA"
3401997692.0,"Richardson, TX","Huntsville, TX"
3382552048.0,"San Francisco, CA","New York, NY"
3498473058.0,"Spokane Valley, WA","San Antonio, TX"
4563723720.0,"Yuba City, CA","Berkeley, CA"
4237449804.0,"University Park, TX","Greenville, MS"
4014879306.0,"Charleston, SC","Massillon, OH"
1442740550.0,"New Braunfels, TX","Burlington, VT"
4023007680.0,"Chicago, IL","San Jose, CA"
3512370172.0,"Kansas City, MO","Stillwater, MN"
754604011.0,"Tallahassee, FL","Margate, FL"
722828012.0,"Romulus, MI","Okemos, MI"
3387793070.0,"Garden Grove, CA","San Diego, CA"
2293757175.0,"San Francisco, CA","Anaheim, CA"
1211242570.0,"Temecula, CA","Las Vegas, NV"
2033726548.0,"Victorville, CA","Temecula, CA"
3795618152.0,"Downers Grove, IL","West Jordan, UT"
5112470245.0,"Paragould, AR","Pine Bluff, AR"
3879278930.0,"Aurora, CO","Miami, FL"
1047054680.0,"Sacramento, CA","Fresno, CA"
3808000752.0,"Escondido, CA","Glendale, AZ"
1030975074.0,"Turlock, CA","Colorado Springs, CO"
4170280205.0,"Indianapolis, IN","Miami, FL"
1939877149.0,"Houston, TX","Fort Lauderdale, FL"
2104197054.0,"Baton Rouge, LA","Gulfport, MS"
5170169257.0,"Los Angeles, CA","Oklahoma City, OK"
1304704030.0,"Mishawaka, IN","Chicago, IL"
14689248.0,"Chicago, IL","Arlington, TX"
3896477355.0,"San Francisco, CA","Sun City West, AZ"
2057318557.0,"Bakersfield, CA","Provo, UT"
4114647884.0,"Alexandria, VA","Atlanta, GA"
4507701022.0,"Vacaville, CA","Santa Clara, CA"
1070082192.0,"Ashburn, VA","Coral Gables, FL"
1061871282.0,"Pittsburgh, PA","Providence, RI"
4580727419.0,"Bensenville, IL","Bothell, WA"
83253279.0,"Anderson, IN","Temecula, CA"
253836467.0,"Avon, OH","Salt Lake City, UT"
728588790.0,"Coachella, CA","Redlands, CA"
3174350042.0,"Evanston, IL","Portland, OR"
5072838561.0,"Brookline, MA","Seattle, WA"
1848473537.0,"Carrboro, NC","Concord, NC"
1014833597.0,"Philadelphia, PA","Southfield, MI"
2280445217.0,"Madison, WI","Milwaukee, WI"
4077217463.0,"Fallbrook, CA","Los Angeles, CA"
2132801752.0,"Mokena, IL","Rocklin, CA"
3842357223.0,"Honolulu, HI","Brandon, MS"
3328535250.0,"Honolulu, HI","Waldorf, MD"
1722267158.0,"Valrico, FL","Orlando, FL"
5026834705.0,"The Woodlands, TX","Galveston, TX"
745760075.0,"Huntington, WV","Kansas City, MO"
5006420739.0,"Baltimore, MD","Fort Worth, TX"
5074470681.0,"Burlington, VT","Boston, MA"
986702700.0,"San Jose, CA","Orlando, FL"
4134848691.0,"Jacksonville, FL","Palm Bay, FL"
676150211.0,"Fort Wayne, IN","Killeen, TX"
1173649380.0,"Charleston, SC","Griffin, GA"
1807899492.0,"Milwaukee, WI","Madison, WI"
1059121377.0,"Sacramento, CA","Arlington, WA"
1820587672.0,"San Jose, CA","Ann Arbor, MI"
1483811432.0,"West Hollywood, CA","San Clemente, CA"
1231863299.0,"Carbondale, IL","Alafaya, FL"
3564507288.0,"Buena Park, CA","Lake Havasu City, AZ"
1102172129.0,"Toledo, OH","Los Altos, CA"
1834559049.0,"Huntersville, NC","Baltimore, MD"
1975477321.0,"Orlando, FL","Littleton, CO"
970217170.0,"Melbourne, FL","New York, NY"
739708301.0,"Newark, NJ","Richmond, CA"
3248589144.0,"Provo, UT","Madisonville, KY"
4729878237.0,"Leesburg, VA","Miami, FL"
1261507981.0,"Los Angeles, CA","Chicago, IL"
2225657207.0,"Frisco, TX","Dayton, OH"
2265588632.0,"Chowchilla, CA","Honolulu, HI"
4905708838.0,"Indianapolis, IN","Henderson, NV"
1049442876.0,"Hicksville, NY","New London, CT"
1003378131.0,"Philadelphia, PA","Germantown, MD"
5140418608.0,"Marlborough, MA","Chicago, IL"
216462766.0,"Rochester, NY","Mentor, OH"
4012704058.0,"Berkeley, CA","Riverside, CA"
1131520755.0,"Cathedral City, CA","Long Beach, CA"
5151498623.0,"Pasadena, CA","New York, NY"
644312931.0,"Sacramento, CA","Sunnyvale, CA"
3639705671.0,"Jacksonville, FL","La Mesa, CA"
975720050.0,"Ashburn, VA","Blacksburg, VA"
4891408040.0,"San Francisco, CA","Honolulu, HI"
1432129612.0,"Covington, KY","San Jose, CA"
1002498964.0,"Peachtree City, GA","San Diego, CA"
2888858465.0,"Davis, CA","San Jose, CA"
3194337726.0,"Pico Rivera, CA","Dallas, TX"
1986147082.0,"Torrance, CA","Pleasant Hill, CA"
3830628871.0,"Culver City, CA","Raleigh, NC"
1893454298.0,"Houston, TX","Orlando, FL"
4374597785.0,"Glendale, AZ","Renton, WA"
5000537033.0,"Santa Barbara, CA","Houston, TX"
2693320485.0,"Clarksville, TN","Chattanooga, TN"
753731473.0,"Rochester, MN","Madison, MS"
676042993.0,"Mount Pleasant, SC","Denver, CO"
3939397131.0,"Battle Ground, WA","San Diego, CA"
671417684.0,"Saratoga Springs, NY","Naples, FL"
4131167385.0,"Monroe, LA","San Antonio, TX"
1310804790.0,"Austin, TX","Bowling Green, KY"
1366255577.0,"Chicago, IL","Colorado Springs, CO"
954127624.0,"La Quinta, CA","Chicago, IL"
5017833817.0,"Cookeville, TN","Franklin, TN"
3731268080.0,"Knoxville, TN","San Diego, CA"
3393038552.0,"Kissimmee, FL","Tampa, FL"
5127167275.0,"New York, NY","Menlo Park, CA"
864568328.0,"Huntsville, TX","Houston, TX"
3936227193.0,"Los Angeles, CA","Savannah, GA"
3750599895.0,"Thousand Oaks, CA","Newport Beach, CA"
4944410811.0,"Apex, NC","Albuquerque, NM"
1039887397.0,"Ontario, CA","Beaverton, OR"
1424370847.0,"Glendale, CA","Carlsbad, CA"
1924502461.0,"New York, NY","Chicago, IL"
727208904.0,"Anaheim, CA","Phoenix, AZ"
3650798616.0,"Pekin, IL","Miami Beach, FL"
1375763231.0,"Minneapolis, MN","Chicago, IL"
2690169187.0,"Doral, FL","New York, NY"
2067467622.0,"Apex, NC","Dallas, TX"
1879739761.0,"Las Vegas, NV","Prescott, AZ"
1623757002.0,"Greenville, SC","Garfield Heights, OH"
5153989750.0,"Fort Myers, FL","Harrisburg, PA"
1912042440.0,"Covington, KY","Gilroy, CA"
4723908405.0,"Gallatin, TN","Cincinnati, OH"
4138509091.0,"Orlando, FL","Valdosta, GA"
719499459.0,"West Hollywood, CA","Santa Barbara, CA"
2121721240.0,"Houston, TX","Dallas, TX"
4752050263.0,"Huntsville, AL","Arlington, TX"
5124812661.0,"Spring Hill, TN","Colleyville, TX"
1221346446.0,"San Diego, CA","El Paso, TX"
4839467505.0,"Columbus, IN","Venice, FL"
5017107106.0,"Alexandria, VA","Easton, PA"
3909181235.0,"Alameda, CA","Coronado, CA"
4435725846.0,"Savannah, GA","Charleston, SC"
2628467374.0,"Port Orange, FL","Cincinnati, OH"
3558955315.0,"Kansas City, MO","Pearl, MS"
3192738492.0,"Naples, FL","Chapel Hill, NC"
640882077.0,"Escondido, CA","San Jose, CA"
3589972692.0,"Folsom, CA","Las Vegas, NV"
277142930.0,"Santa Clara, CA","McKinney, TX"
1355411412.0,"Sacramento, CA","Novato, CA"
715623912.0,"Dallas, TX","Arlington, VA"
5126409395.0,"Charlotte, NC","Durham, NC"
4567944026.0,"New York, NY","Santa Clara, CA"
5066742039.0,"Charlotte, NC","Boone, NC"
4012990195.0,"Newark, NJ","Phoenix, AZ"
3924708350.0,"Annapolis, MD","Monterey, CA"
734669469.0,"Henderson, NV","Anaheim, CA"
3991707323.0,"Orland Park, IL","Garland, TX"
3576987375.0,"Columbus, GA","Rochester, MN"
1834749064.0,"Decatur, GA","Springfield, IL"
3999263940.0,"San Francisco, CA","Glendale, AZ"
3189247091.0,"Los Angeles, CA","New York, NY"
4131810685.0,"Juneau, AK","Duluth, GA"
2941527639.0,"Meridian, ID","Holladay, UT"
4164823424.0,"Leesburg, FL","Gainesville, FL"
4054294719.0,"Baltimore, MD","Altoona, PA"
2039273185.0,"Rancho Mirage, CA","San Juan Capistrano, CA"
1693755131.0,"Pleasant Prairie, WI","Erie, PA"
3088379604.0,"Charleston, SC","Little Rock, AR"
1188051468.0,"San Diego, CA","Santa Monica, CA"
3674977368.0,"Phoenix, AZ","Fort Collins, CO"
2547241149.0,"Pleasant Prairie, WI","Erie, PA"
4883757033.0,"New York, NY","Philadelphia, PA"
693505976.0,"San Carlos, CA","Tooele, UT"
2230186491.0,"Cincinnati, OH","Athens, OH"
3203677819.0,"Orlando, FL","Marietta, GA"
1974677795.0,"Oklahoma City, OK","Orlando, FL"
1402010674.0,"Cleveland, OH","Temple, TX"
3818018466.0,"Greeley, CO","Anaheim, CA"
1008620717.0,"Plano, TX","Normal, IL"
3350806621.0,"Santa Ana, CA","San Pablo, CA"
1319639824.0,"Ocean Springs, MS","Sarasota, FL"
5123848155.0,"Cincinnati, OH","Evanston, IL"
4020994286.0,"Las Vegas, NV","Santa Rosa, CA"
3385567444.0,"Herndon, VA","Arlington, TX"
2660810580.0,"Chicago, IL","Scottsdale, AZ"
871385837.0,"Los Angeles, CA","Miami, FL"
3140987263.0,"Chattanooga, TN","Little Rock, AR"
3282767156.0,"Laurel, MD","San Antonio, TX"
4697318787.0,"Lawndale, CA","San Francisco, CA"
1607197921.0,"New York, NY","Temecula, CA"
3454208836.0,"Cypress, CA","North Charleston, SC"
1439063748.0,"Houston, TX","Dallas, TX"
4650297265.0,"Boone, NC","Holly Springs, NC"
3815155756.0,"Cleveland, OH","Largo, FL"
1587806527.0,"Tucson, AZ","New York, NY"
3381606444.0,"Little Elm, TX","Knoxville, TN"
1945472628.0,"Boston, MA","Longmont, CO"
1436775204.0,"Needham, MA","Los Angeles, CA"
730526977.0,"Durham, NC","Minneapolis, MN"
1712150103.0,"Culver City, CA","Minneapolis, MN"
4318277216.0,"Dallas, TX","Atlanta, GA"
1933952340.0,"Upland, CA","Waldorf, MD"
5071827100.0,"Gilbert, AZ","Texarkana, TX"
1313081927.0,"Denver, CO","San Francisco, CA"
733240406.0,"Mountain View, CA","Albuquerque, NM"
746045665.0,"Arvin, CA","Fresno, CA"
3309845785.0,"Milwaukee, WI","San Diego, CA"
736506430.0,"Montgomery, AL","Boca Raton, FL"
3389458600.0,"Alsip, IL","Rochester Hills, MI"
1008474359.0,"Irvine, CA","Kihei, HI"
2267079705.0,"Indianapolis, IN","Apple Valley, CA"
3414216342.0,"Salt Lake City, UT","Oceanside, CA"
257029787.0,"Dunedin, FL","Kansas City, MO"
2177018372.0,"Anchorage, AK","Long Beach, CA"
3753987005.0,"Jacksonville, FL","Fort Walton Beach, FL"
1064017224.0,"Tyler, TX","Huntsville, TX"
3212998968.0,"Colonial Heights, VA","Myrtle Beach, SC"
4060109638.0,"Newton, MA","Bothell, WA"
1822048255.0,"Orlando, FL","Los Angeles, CA"
1190505303.0,"Chicago, IL","San Carlos, CA"
2734417208.0,"Chicago, IL","Dayton, OH"
990983275.0,"Rockford, IL","Scottsdale, AZ"
4799962466.0,"Ann Arbor, MI","Dallas, TX"
2590328525.0,"Mesa, AZ","Lakeville, MN"
1346338067.0,"Tampa, FL","Kissimmee, FL"
1258899942.0,"Sarasota, FL","Cleveland, OH"
2670469611.0,"Oakland, CA","Burbank, CA"
3702627115.0,"New York, NY","Santa Monica, CA"
1211587729.0,"Miami, FL","New York, NY"
1064126417.0,"Frisco, TX","Houston, TX"
656110601.0,"Houston, TX","Port Charlotte, FL"
3866747852.0,"Baytown, TX","New Orleans, LA"
3249237999.0,"Coral Gables, FL","Cincinnati, OH"
1140701591.0,"Pearland, TX","Cheyenne, WY"
1537126669.0,"Glendale, CA","Elk Grove, CA"
4273279178.0,"Sacramento, CA","San Jose, CA"
3962788414.0,"Houston, TX","Kerrville, TX"
643426515.0,"Johns Creek, GA","Shreveport, LA"
663094708.0,"New Haven, CT","New York, NY"
1893607949.0,"Sacramento, CA","Oakland, CA"
724181665.0,"San Diego, CA","Elk Grove, CA"
3421727307.0,"Phoenix, AZ","Seattle, WA"
3403330716.0,"Norfolk, VA","Westerville, OH"
1036554753.0,"Fort Worth, TX","Billings, MT"
3744538918.0,"Indianapolis, IN","Los Angeles, CA"
2286778789.0,"Virginia Beach, VA","Paragould, AR"
4013644646.0,"Miami, FL","Jacksonville, FL"
733365403.0,"Indianapolis, IN","Columbia, SC"
1026031091.0,"Philadelphia, PA","Anchorage, AK"
2991587172.0,"Ann Arbor, MI","Sacramento, CA"
1280893378.0,"Rowlett, TX","Searcy, AR"
402980551.0,"Seattle, WA","Fargo, ND"
1682047978.0,"Austin, TX","Houston, TX"
4851839146.0,"Bakersfield, CA","Oakland, CA"
3953209324.0,"Thousand Oaks, CA","Orange, CA"
4008169956.0,"Phoenix, AZ","Temple, TX"
3906276896.0,"Orlando, FL","Jacksonville, FL"
3757607127.0,"Denver, CO","Cheyenne, WY"
1016589354.0,"Jersey City, NJ","Arvada, CO"
5184053229.0,"Los Angeles, CA","San Diego, CA"
5039601818.0,"Mission Viejo, CA","Cathedral City, CA"
3920438789.0,"Miami, FL","Orlando, FL"
1831415878.0,"Issaquah, WA","Naperville, IL"
1053458740.0,"Germantown, MD","Syracuse, NY"
1598017084.0,"Findlay, OH","Port Orange, FL"
4162507492.0,"Florissant, MO","Memphis, TN"
1010074685.0,"Orlando, FL","Poughkeepsie, NY"
1029309769.0,"Santa Ana, CA","Denver, CO"
3657219168.0,"New York, NY","Providence, RI"
1005921421.0,"Richmond, VA","Ashburn, VA"
726452697.0,"Honolulu, HI","Fredericksburg, VA"
3933287899.0,"Pasadena, CA","Redmond, WA"
3996259098.0,"Farmington, NM","Bakersfield, CA"
640245225.0,"Dallas, TX","Salt Lake City, UT"
3924689422.0,"Tempe, AZ","San Francisco, CA"
4724939307.0,"Arlington, VA","Lansing, MI"
1828850703.0,"Old Bridge, NJ","Stamford, CT"
730709187.0,"Johns Creek, GA","Savannah, GA"
1714227475.0,"Waterloo, IA","Plantation, FL"
2726970910.0,"Clearwater, FL","Arlington, TX"
4888189539.0,"Austin, TX","Portland, ME"
3975442251.0,"Rochester, MN","New York, NY"
5170469880.0,"Pompano Beach, FL","Southaven, MS"
4634488140.0,"Biloxi, MS","Hattiesburg, MS"
1530501100.0,"Anaheim, CA","New York, NY"
4475701590.0,"Plano, TX","Atlanta, GA"
5105590158.0,"Kansas City, MO","Omaha, NE"
1586907264.0,"New Orleans, LA","Miami, FL"
4152799443.0,"Los Angeles, CA","Pleasant Hill, CA"
719312827.0,"Leesburg, VA","Philadelphia, PA"
4006269429.0,"Alameda, CA","Reno, NV"
2926245591.0,"South Gate, CA","Berkeley, CA"
2103971324.0,"Palo Alto, CA","Hilton Head Island, SC"
840052133.0,"San Jose, CA","Irvine, CA"
1011446760.0,"Minneapolis, MN","Vestavia Hills, AL"
4011068379.0,"Miami, FL","San Francisco, CA"
1304783802.0,"Schenectady, NY","Greenville, SC"
3208658527.0,"Texas City, TX","Baton Rouge, LA"
1047054680.0,"Fresno, CA","Sacramento, CA"
1756479327.0,"Santa Fe, NM","Texas City, TX"
4855508084.0,"Eugene, OR","Medford, OR"
1819800642.0,"Salem, OR","New York, NY"
4692667795.0,"Livermore, CA","Roswell, GA"
1209019296.0,"Juneau, AK","Durham, NC"
4642665832.0,"Hemet, CA","Los Angeles, CA"
723267490.0,"Los Angeles, CA","San Francisco, CA"
742741030.0,"Stockton, CA","El Monte, CA"
4125637451.0,"Adrian, MI","Greenville, SC"
4049061017.0,"Winter Park, FL","New York, NY"
2978539820.0,"Glendale, AZ","Denver, CO"
4792040555.0,"Milwaukee, WI","Chicago, IL"
3836727371.0,"Bangor, ME","Lima, OH"
4465320539.0,"Clearwater, FL","Spring, TX"
3990809086.0,"Vallejo, CA","Santa Barbara, CA"
3957166000.0,"Philadelphia, PA","Chicago, IL"
3441093859.0,"Honolulu, HI","Austin, TX"
3573737998.0,"Santa Monica, CA","Rockville, MD"
4098557930.0,"Minneapolis, MN","La Crosse, WI"
1402248182.0,"Baltimore, MD","Albany, NY"
2132801752.0,"Rocklin, CA","Mokena, IL"
4011955081.0,"Stockton, CA","San Francisco, CA"
708500024.0,"Oakland, CA","Gilroy, CA"
2984191700.0,"Orlando, FL","Trenton, NJ"
1277047894.0,"Issaquah, WA","Pittsfield, MA"
3302338512.0,"Victoria, TX","South Houston, TX"
2203341284.0,"Apopka, FL","Memphis, TN"
4368308383.0,"Arlington, VA","Austin, TX"
3564507288.0,"Lake Havasu City, AZ","Buena Park, CA"
5059377328.0,"Jacksonville, IL","Columbus, GA"
3068358546.0,"Portland, OR","Austin, TX"
2669407603.0,"Glendale, AZ","Fort Collins, CO"
718861873.0,"Marietta, GA","Morgantown, WV"
1442740550.0,"Burlington, VT","Austin, TX"
1882587345.0,"Seattle, WA","Minneapolis, MN"
745760075.0,"Kansas City, MO","Huntington, WV"
4949480189.0,"Reno, NV","Ladera Ranch, CA"
2265588632.0,"Honolulu, HI","Chowchilla, CA"
1021381767.0,"Stockton, CA","Beaverton, OR"
545370235.0,"Kingman, AZ","Grand Forks, ND"
4028958284.0,"Portland, OR","Austin, TX"
1669618280.0,"Miami, FL","Dallas, TX"
994619288.0,"Shreveport, LA","Irving, TX"
4617129746.0,"Columbus, OH","Norfolk, VA"
1839260440.0,"Cedar Falls, IA","Ames, IA"
1443309074.0,"New Orleans, LA","Davenport, IA"
2583688306.0,"Leesburg, FL","Gainesville, FL"
5189769230.0,"Thornton, CO","McKinney, TX"
2994472.0,"New York, NY","San Ramon, CA"
